# L  T  POL  MV
8.720000000000000000e+02 1.167044647932421064e-07 2.685805458444904970e-08 2.168190521896910905e-08
8.730000000000000000e+02 1.167421746476614125e-07 2.688641180067445884e-08 2.170297295686390138e-08
8.740000000000000000e+02 1.167801797166242228e-07 2.691484279219440543e-08 2.172410883949015644e-08
8.750000000000000000e+02 1.168184820054919588e-07 2.694334674752538230e-08 2.174531197215894092e-08
8.760000000000000000e+02 1.168570718562026794e-07 2.697192283971631954e-08 2.176658106544387753e-08
8.770000000000000000e+02 1.168959519482089658e-07 2.700057022304759446e-08 2.178791521593795297e-08
8.780000000000000000e+02 1.169351139144996186e-07 2.702928803469467716e-08 2.180931314665667163e-08
8.790000000000000000e+02 1.169745584138828751e-07 2.705807539537598167e-08 2.183077385018698280e-08
8.800000000000000000e+02 1.170142773745750857e-07 2.708693140868107616e-08 2.185229602841971012e-08
8.810000000000000000e+02 1.170542718649203781e-07 2.711585516305533079e-08 2.187387865829143981e-08
8.820000000000000000e+02 1.170945326763868975e-07 2.714484573086958437e-08 2.189552037001208127e-08
8.830000000000000000e+02 1.171350609209467121e-07 2.717390216806395706e-08 2.191722011241669171e-08
8.840000000000000000e+02 1.171758480662568703e-07 2.720302351749809068e-08 2.193897651172188669e-08
8.850000000000000000e+02 1.172168940056341812e-07 2.723220880327530334e-08 2.196078844445914073e-08
8.860000000000000000e+02 1.172581903781572815e-07 2.726145704061519854e-08 2.198265451522078477e-08
8.870000000000000000e+02 1.172997377063751957e-07 2.729076722302118213e-08 2.200457359673040376e-08
8.880000000000000000e+02 1.173415264965177772e-07 2.732013833858298788e-08 2.202654422671061780e-08
8.890000000000000000e+02 1.173835574258242498e-07 2.734956935444190787e-08 2.204856525979441633e-08
8.900000000000000000e+02 1.174258204595850069e-07 2.737905923112466127e-08 2.207063518807309360e-08
8.910000000000000000e+02 1.174683163598218574e-07 2.740860690955848512e-08 2.209275284684613850e-08
8.920000000000000000e+02 1.175110359005439299e-07 2.743821132629892721e-08 2.211491673471575594e-08
8.930000000000000000e+02 1.175539787019036667e-07 2.746787139677368481e-08 2.213712562212016149e-08
8.940000000000000000e+02 1.175971345817237660e-07 2.749758603505423304e-08 2.215937795351978649e-08
8.950000000000000000e+02 1.176405050456921125e-07 2.752735413256993649e-08 2.218167254733862617e-08
8.960000000000000000e+02 1.176840782581508155e-07 2.755717458304680027e-08 2.220400776843967217e-08
8.970000000000000000e+02 1.177278565216824579e-07 2.758704625577195695e-08 2.222638244629976002e-08
8.980000000000000000e+02 1.177718282941208375e-07 2.761696802514223888e-08 2.224879493883481492e-08
8.990000000000000000e+02 1.178159940302141209e-07 2.764693873980587130e-08 2.227124399042622456e-08
9.000000000000000000e+02 1.178603432826070220e-07 2.767695725685782099e-08 2.229372798441193055e-08
9.010000000000000000e+02 1.179048757760905159e-07 2.770702240656503316e-08 2.231624562381855819e-08
9.020000000000000000e+02 1.179495815077046229e-07 2.773713302871592059e-08 2.233879529395676567e-08
9.030000000000000000e+02 1.179944597246072801e-07 2.776728793907774976e-08 2.236137566662728884e-08
9.040000000000000000e+02 1.180394995234335779e-07 2.779748595967126925e-08 2.238398508171543793e-08
9.050000000000000000e+02 1.180847009797766538e-07 2.782772589481221081e-08 2.240662223221722115e-08
9.060000000000000000e+02 1.181300540079078834e-07 2.785800655064023612e-08 2.242928547663051837e-08
9.070000000000000000e+02 1.181755577924542535e-07 2.788832672092866995e-08 2.245197346794127331e-08
9.080000000000000000e+02 1.182212014023152636e-07 2.791868519871524851e-08 2.247468452207153597e-08
9.090000000000000000e+02 1.182669848177498844e-07 2.794908076765244730e-08 2.249741731316607356e-08
9.100000000000000000e+02 1.183128967464309520e-07 2.797951221133529575e-08 2.252017014047668909e-08
9.110000000000000000e+02 1.183589374805587339e-07 2.800997830445790334e-08 2.254294168654580977e-08
9.120000000000000000e+02 1.184050954833708865e-07 2.804047782230765994e-08 2.256573023426538618e-08
9.130000000000000000e+02 1.184513700951326908e-07 2.807100953342158588e-08 2.258853442819881385e-08
9.140000000000000000e+02 1.184977507584697232e-07 2.810157220656442434e-08 2.261135258592109449e-08
9.150000000000000000e+02 1.185442364106521624e-07 2.813216460492714391e-08 2.263418333683175855e-08
9.160000000000000000e+02 1.185908157624433371e-07 2.816278549310664892e-08 2.265702496724001842e-08
9.170000000000000000e+02 1.186374886403755053e-07 2.819343363159002658e-08 2.267987614223912149e-08
9.180000000000000000e+02 1.186842434891010177e-07 2.822410778271720238e-08 2.270273514191166483e-08
9.190000000000000000e+02 1.187310793377766901e-07 2.825480670614170370e-08 2.272560060969874517e-08
9.200000000000000000e+02 1.187779856136401044e-07 2.828552916371933037e-08 2.274847085314190492e-08
9.210000000000000000e+02 1.188249610290196509e-07 2.831627391576763068e-08 2.277134451488777023e-08
9.220000000000000000e+02 1.188719954527251631e-07 2.834703972534698125e-08 2.279421993245492544e-08
9.230000000000000000e+02 1.189190873916238226e-07 2.837782535683620189e-08 2.281709573837092090e-08
9.240000000000000000e+02 1.189662258822641216e-07 2.840862957625984448e-08 2.283997025392119277e-08
9.250000000000000000e+02 1.190134092883474685e-07 2.843945115176654161e-08 2.286284211061432399e-08
9.260000000000000000e+02 1.190606274885267355e-07 2.847028885600433508e-08 2.288570966919524378e-08
9.270000000000000000e+02 1.191078787249390550e-07 2.850114146319161287e-08 2.290857157788568957e-08
9.280000000000000000e+02 1.191551521143525906e-07 2.853200775485882779e-08 2.293142617309475500e-08
9.290000000000000000e+02 1.192024469439943448e-07 2.856288651158428823e-08 2.295427215883747012e-08
9.300000000000000000e+02 1.192497509419711318e-07 2.859377652580898906e-08 2.297710783559930171e-08
9.310000000000000000e+02 1.192970649884559835e-07 2.862467658738083304e-08 2.299993197865615507e-08
9.320000000000000000e+02 1.193443761070400041e-07 2.865558550113554745e-08 2.302274287772070699e-08
9.330000000000000000e+02 1.193916849631461095e-07 2.868650206829994993e-08 2.304553931498565438e-08
9.340000000000000000e+02 1.194389791806569521e-07 2.871742510866989491e-08 2.306831962799599844e-08
9.350000000000000000e+02 1.194862584566973200e-07 2.874835343665106325e-08 2.309108258603771864e-08
9.360000000000000000e+02 1.195335105648757503e-07 2.877928588819344859e-08 2.311382654828488849e-08
9.370000000000000000e+02 1.195807359554997336e-07 2.881022129296972974e-08 2.313655032914019778e-08
9.380000000000000000e+02 1.196279235711362138e-07 2.884115850462770417e-08 2.315925235330189920e-08
9.390000000000000000e+02 1.196750719793365397e-07 2.887209637119122132e-08 2.318193139749341447e-08
9.400000000000000000e+02 1.197221707154224762e-07 2.890303376430145398e-08 2.320458593056637539e-08
9.410000000000000000e+02 1.197692175358918963e-07 2.893396955380571467e-08 2.322721471560530894e-08
9.420000000000000000e+02 1.198162035120565770e-07 2.896490263052657477e-08 2.324981631772073236e-08
9.430000000000000000e+02 1.198631258287358142e-07 2.899583188796154893e-08 2.327238950269118079e-08
9.440000000000000000e+02 1.199099753766376552e-07 2.902675623715715246e-08 2.329493285301857768e-08
9.450000000000000000e+02 1.199567500032254880e-07 2.905767459678380601e-08 2.331744519464654920e-08
9.460000000000000000e+02 1.200034396899346699e-07 2.908858590196186260e-08 2.333992509710118210e-08
9.470000000000000000e+02 1.200500435591879015e-07 2.911948909752975707e-08 2.336237147513921439e-08
9.480000000000000000e+02 1.200965512795548126e-07 2.915038314405728485e-08 2.338478292045849190e-08
9.490000000000000000e+02 1.201429615286060349e-07 2.918126701428227329e-08 2.340715836038955966e-08
9.500000000000000000e+02 1.201892638120210716e-07 2.921213969574580712e-08 2.342949641304848661e-08
9.510000000000000000e+02 1.202354578247389154e-07 2.924300019090051954e-08 2.345179608033704666e-08
9.520000000000000000e+02 1.202815329769069616e-07 2.927384751537102812e-08 2.347405601013236390e-08
9.530000000000000000e+02 1.203274894844610134e-07 2.930468070361242263e-08 2.349627526163808379e-08
9.540000000000000000e+02 1.203733156404003382e-07 2.933549880091444600e-08 2.351845248010891639e-08
9.550000000000000000e+02 1.204190120753968164e-07 2.936630087575669085e-08 2.354058677969007177e-08
9.560000000000000000e+02 1.204645675993584799e-07 2.939708600350845290e-08 2.356267686509651703e-08
9.570000000000000000e+02 1.205099831927447853e-07 2.942785328866574800e-08 2.358472189776743435e-08
9.580000000000000000e+02 1.205552478033848424e-07 2.945860183965302495e-08 2.360672063502562747e-08
9.590000000000000000e+02 1.206003616644287314e-07 2.948933079590095921e-08 2.362867224530044112e-08
9.600000000000000000e+02 1.206453148648826382e-07 2.952003930317429891e-08 2.365057557101390872e-08
9.610000000000000000e+02 1.206901074104313715e-07 2.955072653498129428e-08 2.367242982250198264e-08
9.620000000000000000e+02 1.207347289285373640e-07 2.958139167826491234e-08 2.369423386198812633e-08
9.630000000000000000e+02 1.207791803674505855e-07 2.961203393992983454e-08 2.371598698152381382e-08
9.640000000000000000e+02 1.208234512877886198e-07 2.964265254819151226e-08 2.373768808977195677e-08
9.650000000000000000e+02 1.208675420571867416e-07 2.967324674728974486e-08 2.375933650159482830e-08
9.660000000000000000e+02 1.209114432792539601e-07 2.970381580740206873e-08 2.378093120768611683e-08
9.670000000000000000e+02 1.209551562155742760e-07 2.973435901122458156e-08 2.380247160507768303e-08
9.680000000000000000e+02 1.209986699273950665e-07 2.976487567006149534e-08 2.382395667242818078e-08
9.690000000000000000e+02 1.210419861253445262e-07 2.979536510922100120e-08 2.384538587371016696e-08
9.700000000000000000e+02 1.210850953445395211e-07 2.982582668121396848e-08 2.386675828771275341e-08
9.710000000000000000e+02 1.211279986161638642e-07 2.985625975352256060e-08 2.388807340664659025e-08
9.720000000000000000e+02 1.211706860726970455e-07 2.988666372276024700e-08 2.390933034508669719e-08
9.730000000000000000e+02 1.212131595817865743e-07 2.991703799967890968e-08 2.393052866849694350e-08
9.740000000000000000e+02 1.212554092314651309e-07 2.994738202408630773e-08 2.395166754564151661e-08
9.750000000000000000e+02 1.212974373081024653e-07 2.997769525193947893e-08 2.397274661170267432e-08
9.760000000000000000e+02 1.213392339052996525e-07 3.000797716746697901e-08 2.399376508240999357e-08
9.770000000000000000e+02 1.213808016436787988e-07 3.003822727281221641e-08 2.401472265826169342e-08
9.780000000000000000e+02 1.214221306614417109e-07 3.006844509749519412e-08 2.403561860605791196e-08
9.790000000000000000e+02 1.214632238733117164e-07 3.009863018969372824e-08 2.405645269631463660e-08
9.800000000000000000e+02 1.215040714690706137e-07 3.012878212560460462e-08 2.407722424825534108e-08
9.810000000000000000e+02 1.215446766284499907e-07 3.015890049944205210e-08 2.409793309142144417e-08
9.820000000000000000e+02 1.215850296086980847e-07 3.018898493651236437e-08 2.411857860676194057e-08
9.830000000000000000e+02 1.216251338407966787e-07 3.021903507844312771e-08 2.413916067898048887e-08
9.840000000000000000e+02 1.216649806601563610e-07 3.024905059669927274e-08 2.415967878637802885e-08
9.850000000000000000e+02 1.217045727260156555e-07 3.027903118326720761e-08 2.418013284587900832e-08
9.860000000000000000e+02 1.217439019407397717e-07 3.030897655552388095e-08 2.420052240482566854e-08
9.870000000000000000e+02 1.217829707028327048e-07 3.033888645648070757e-08 2.422084742828960669e-08
9.880000000000000000e+02 1.218217713583893614e-07 3.036876064992511977e-08 2.424110752378385600e-08
9.890000000000000000e+02 1.218603071482774147e-07 3.039859892906158060e-08 2.426130275482971674e-08
9.900000000000000000e+02 1.218985698051007898e-07 3.042840110568653588e-08 2.428143275764934509e-08
9.910000000000000000e+02 1.219365629707998543e-07 3.045816702408735795e-08 2.430149765851251337e-08
9.920000000000000000e+02 1.219742792183985091e-07 3.048789654308615383e-08 2.432149719175841529e-08
9.930000000000000000e+02 1.220117215107878809e-07 3.051758955724660482e-08 2.434143150047044040e-08
9.940000000000000000e+02 1.220488828451952351e-07 3.054724597536205604e-08 2.436130038990489461e-08
9.950000000000000000e+02 1.220857679345865879e-07 3.057686574008718582e-08 2.438110413553069966e-08
9.960000000000000000e+02 1.221223681679946631e-07 3.060644880970538328e-08 2.440084252851569737e-08
9.970000000000000000e+02 1.221586890943552474e-07 3.063599517741386212e-08 2.442051593018152129e-08
9.980000000000000000e+02 1.221947224204802450e-07 3.066550485045751352e-08 2.444012419748415567e-08
9.990000000000000000e+02 1.222304733712478160e-07 3.069497787176806345e-08 2.445966773588198020e-08
1.000000000000000000e+03 1.222659346736927268e-07 3.072441429789933422e-08 2.447914649103142233e-08
1.001000000000000000e+03 1.223011106381493084e-07 3.075381422032727762e-08 2.449856088423179400e-08
1.002000000000000000e+03 1.223359954624833768e-07 3.078317774675679159e-08 2.451791097870679906e-08
1.003000000000000000e+03 1.223705940685137826e-07 3.081250501484147016e-08 2.453719727332035969e-08
1.004000000000000000e+03 1.224048995884475734e-07 3.084179618195419174e-08 2.455641983296865624e-08
1.005000000000000000e+03 1.224389181564098176e-07 3.087105143485265835e-08 2.457557925356300791e-08
1.006000000000000000e+03 1.224726426314910532e-07 3.090027098027742259e-08 2.459467565055591786e-08
1.007000000000000000e+03 1.225060788702675014e-07 3.092945505111081639e-08 2.461370966079623447e-08
1.008000000000000000e+03 1.225392205601463426e-07 3.095860390369411974e-08 2.463268147719204541e-08
1.009000000000000000e+03 1.225720736092604964e-07 3.098771781718373621e-08 2.465159178844364518e-08
1.010000000000000000e+03 1.226046330583154363e-07 3.101679709746524621e-08 2.467044089731000383e-08
1.011000000000000000e+03 1.226369039685926378e-07 3.104584206864397501e-08 2.468922950750077681e-08
1.012000000000000000e+03 1.226688812017223158e-07 3.107485308424036619e-08 2.470795795624228966e-08
1.013000000000000000e+03 1.227005713670238365e-07 3.110383051489689321e-08 2.472662706053313732e-08
1.014000000000000000e+03 1.227319685179917557e-07 3.113277475983379617e-08 2.474523717503843575e-08
1.015000000000000000e+03 1.227630799642702688e-07 3.116168623481053349e-08 2.476378919337985674e-08
1.016000000000000000e+03 1.227938994669340443e-07 3.119056538470350639e-08 2.478228350549702466e-08
1.017000000000000000e+03 1.228244348503769287e-07 3.121941267186852112e-08 2.480072106879756638e-08
1.018000000000000000e+03 1.228546806412217829e-07 3.124822858294553394e-08 2.481910234826104215e-08
1.019000000000000000e+03 1.228846441569867411e-07 3.127701362687209423e-08 2.483742833031954951e-08
1.020000000000000000e+03 1.229143202766720700e-07 3.130576833145198088e-08 2.485569953147343436e-08
1.021000000000000000e+03 1.229437171492767701e-07 3.133449325203422616e-08 2.487391701992970415e-08
1.022000000000000000e+03 1.229728289862882444e-07 3.136318895565113996e-08 2.489208132755816393e-08
1.023000000000000000e+03 1.230016643848078395e-07 3.139185604047869990e-08 2.491019358537095176e-08
1.024000000000000000e+03 1.230302191547116639e-07 3.142049511450330520e-08 2.492825442845495845e-08
1.025000000000000000e+03 1.230585004182526434e-07 3.144910681690055081e-08 2.494626496703275865e-08
1.026000000000000000e+03 1.230865047280006476e-07 3.147769179627941776e-08 2.496422590585629840e-08
1.027000000000000000e+03 1.231142404463837661e-07 3.150625073029970842e-08 2.498213845264537680e-08
1.028000000000000000e+03 1.231417028510301316e-07 3.153478430721074503e-08 2.500000329505668090e-08
1.029000000000000000e+03 1.231689008163751097e-07 3.156329324326831266e-08 2.501782169082443668e-08
1.030000000000000000e+03 1.231958309985461565e-07 3.159177826462813216e-08 2.503559442879417340e-08
