# L  T  POL  MV
9.860000000000000000e+02 1.047869278078688408e-07 1.535419088749646625e-08 1.335221428757137625e-08
9.870000000000000000e+02 1.048231723310320830e-07 1.536735937246552974e-08 1.336262811276187734e-08
9.880000000000000000e+02 1.048591661362055113e-07 1.538051889284144767e-08 1.337301890449070013e-08
9.890000000000000000e+02 1.048949138522866320e-07 1.539366938905559241e-08 1.338338672540323672e-08
9.900000000000000000e+02 1.049304050024302043e-07 1.540681080678589477e-08 1.339373139408503437e-08
9.910000000000000000e+02 1.049656445950171873e-07 1.541994310390358624e-08 1.340405299585953666e-08
9.920000000000000000e+02 1.050006229739347156e-07 1.543306624144647806e-08 1.341435139115078514e-08
9.930000000000000000e+02 1.050353444461073893e-07 1.544618019422225527e-08 1.342462666790395416e-08
9.940000000000000000e+02 1.050697997682933196e-07 1.545928494006096205e-08 1.343487871510679150e-08
9.950000000000000000e+02 1.051039949864467923e-07 1.547238046962338188e-08 1.344510767646086527e-08
9.960000000000000000e+02 1.051379192113089740e-07 1.548546677728804164e-08 1.345531343169246831e-08
9.970000000000000000e+02 1.051715793189439351e-07 1.549854387072138689e-08 1.346549615898005501e-08
9.980000000000000000e+02 1.052049647255614973e-07 1.551161176052496805e-08 1.347565576394053076e-08
9.990000000000000000e+02 1.052380819556654870e-07 1.552467047102380779e-08 1.348579244188829962e-08
1.000000000000000000e+03 1.052709214329595623e-07 1.553772002925803668e-08 1.349590613306820966e-08
1.001000000000000000e+03 1.053034887465311349e-07 1.555076047564075470e-08 1.350599703732834594e-08
1.002000000000000000e+03 1.053357757914026179e-07 1.556379185452531679e-08 1.351606514414139751e-08
1.003000000000000000e+03 1.053677887521687705e-07 1.557681422124612886e-08 1.352611068452012915e-08
1.004000000000000000e+03 1.053995184288405681e-07 1.558982763681021284e-08 1.353613364492402106e-08
1.005000000000000000e+03 1.054309722189986783e-07 1.560283217297967241e-08 1.354613429492395733e-08
1.006000000000000000e+03 1.054621406306907798e-07 1.561582790732263166e-08 1.355611264293325815e-08
1.007000000000000000e+03 1.054930307671603410e-07 1.562881492650891459e-08 1.356606897387930485e-08
1.008000000000000000e+03 1.055236339574398055e-07 1.564179332490878456e-08 1.357600332597494163e-08
1.009000000000000000e+03 1.055539573456301758e-07 1.565476320431465432e-08 1.358591600398655367e-08
1.010000000000000000e+03 1.055839936118952797e-07 1.566772467586965095e-08 1.359580709190388323e-08
1.011000000000000000e+03 1.056137490340130957e-07 1.568067785598646554e-08 1.360567689969592753e-08
1.012000000000000000e+03 1.056432161065715723e-07 1.569362287167779442e-08 1.361552552248364114e-08
1.013000000000000000e+03 1.056724026451907372e-07 1.570655985485488757e-08 1.362535331653214889e-08
1.014000000000000000e+03 1.057013003272876985e-07 1.571948894757979479e-08 1.363516038373699803e-08
1.015000000000000000e+03 1.057299176599943987e-07 1.573241029662427753e-08 1.364494711112522729e-08
1.016000000000000000e+03 1.057582460208387365e-07 1.574532405929211482e-08 1.365471361440031470e-08
1.017000000000000000e+03 1.057862944237991704e-07 1.575823039801704149e-08 1.366446030535354795e-08
1.018000000000000000e+03 1.058140550138194333e-07 1.577112948355442453e-08 1.367418732951155502e-08
1.019000000000000000e+03 1.058415362872459984e-07 1.578402149418202135e-08 1.368389511045875582e-08
1.020000000000000000e+03 1.058687307289886026e-07 1.579690661390253617e-08 1.369358381275595032e-08
1.021000000000000000e+03 1.058956476742598393e-07 1.580978503693724559e-08 1.370325389386082122e-08
1.022000000000000000e+03 1.059222789253079929e-07 1.582265695968776510e-08 1.371290552357049312e-08
1.023000000000000000e+03 1.059486342654274227e-07 1.583552259075722976e-08 1.372253918513359261e-08
1.024000000000000000e+03 1.059747071044776530e-07 1.584838214004639599e-08 1.373215509000762176e-08
1.025000000000000000e+03 1.060005057264150338e-07 1.586123582971637875e-08 1.374175371100427565e-08
1.026000000000000000e+03 1.060260242993183688e-07 1.587408388316408761e-08 1.375133528823864927e-08
1.027000000000000000e+03 1.060512723472041472e-07 1.588692653509193640e-08 1.376090033575503212e-08
1.028000000000000000e+03 1.060762427541042685e-07 1.589976402215775421e-08 1.377044908512788264e-08
1.029000000000000000e+03 1.061009455535652973e-07 1.591259659186311240e-08 1.377998206816530651e-08
1.030000000000000000e+03 1.061253750182433852e-07 1.592542449340336364e-08 1.378949956018766216e-08
1.031000000000000000e+03 1.061495397169487932e-07 1.593824798616374972e-08 1.379900208228543983e-08
1.032000000000000000e+03 1.061734354668617802e-07 1.595106733153484304e-08 1.380848994830480101e-08
1.033000000000000000e+03 1.061970702372266088e-07 1.596388280069334832e-08 1.381796367874808900e-08
1.034000000000000000e+03 1.062204407672731772e-07 1.597669466650725022e-08 1.382742362127631756e-08
1.035000000000000000e+03 1.062435546194089149e-07 1.598950321156658566e-08 1.383687030688602724e-08
1.036000000000000000e+03 1.062664083430320824e-07 1.600230871969404617e-08 1.384630408774979894e-08
1.037000000000000000e+03 1.062890109952728612e-07 1.601511148413143557e-08 1.385572553022383324e-08
1.038000000000000000e+03 1.063113583832122172e-07 1.602791179934687275e-08 1.386513498707921427e-08
1.039000000000000000e+03 1.063334601943742531e-07 1.604070996893839660e-08 1.387453304883064393e-08
1.040000000000000000e+03 1.063553119993509166e-07 1.605350629726804327e-08 1.388392006967595393e-08
1.041000000000000000e+03 1.063769239051887062e-07 1.606630109817555532e-08 1.389329666563685372e-08
1.042000000000000000e+03 1.063982922569011204e-07 1.607909468562296898e-08 1.390266321325074916e-08
1.043000000000000000e+03 1.064194265993478527e-07 1.609188738262797954e-08 1.391202032962961512e-08
1.044000000000000000e+03 1.064403236449744943e-07 1.610467951254840238e-08 1.392136840486335318e-08
1.045000000000000000e+03 1.064609927698535950e-07 1.611747140662529588e-08 1.393070805986194129e-08
1.046000000000000000e+03 1.064814309689042831e-07 1.613026339715232893e-08 1.394003970510709301e-08
1.047000000000000000e+03 1.065016484098101074e-07 1.614305582272196548e-08 1.394936397929780829e-08
1.048000000000000000e+03 1.065216423201437696e-07 1.615584902400967900e-08 1.395868130513237159e-08
1.049000000000000000e+03 1.065414223504980743e-07 1.616864334706522145e-08 1.396799232137765469e-08
1.050000000000000000e+03 1.065609859348854267e-07 1.618143914013780147e-08 1.397729746015838809e-08
1.051000000000000000e+03 1.065803434338597309e-07 1.619423675601884190e-08 1.398659737722102633e-08
1.052000000000000000e+03 1.065994924560223409e-07 1.620703654913051907e-08 1.399589252111215778e-08
1.053000000000000000e+03 1.066184428131454859e-07 1.621983887945138329e-08 1.400518354161832621e-08
1.054000000000000000e+03 1.066371922762793558e-07 1.623264410744668143e-08 1.401447089571528898e-08
1.055000000000000000e+03 1.066557521949686270e-07 1.624545259822625964e-08 1.402375526316942601e-08
1.056000000000000000e+03 1.066741196164107981e-07 1.625826471846482433e-08 1.403303709547849105e-08
1.057000000000000000e+03 1.066923057441919322e-07 1.627108083842802518e-08 1.404231707331188883e-08
1.058000000000000000e+03 1.067103073276712373e-07 1.628390132996017944e-08 1.405159564496554223e-08
1.059000000000000000e+03 1.067281365296692415e-07 1.629672656801133999e-08 1.406087352129171535e-08
1.060000000000000000e+03 1.067457907557806330e-07 1.630955692801359757e-08 1.407015115790177743e-08
1.061000000000000000e+03 1.067632809824798661e-07 1.632239278965082736e-08 1.407942924748098049e-08
1.062000000000000000e+03 1.067806048848009035e-07 1.633523453155510138e-08 1.408870825321520151e-08
1.063000000000000000e+03 1.067977747075165378e-07 1.634808253654806881e-08 1.409798889332116144e-08
1.064000000000000000e+03 1.068147874538612458e-07 1.636093718644091154e-08 1.410727162153776888e-08
1.065000000000000000e+03 1.068316550742390158e-07 1.637379886727427857e-08 1.411655714930683280e-08
1.066000000000000000e+03 1.068483759797546741e-07 1.638666796282309841e-08 1.412584596024795046e-08
1.067000000000000000e+03 1.068649612539705359e-07 1.639954486159269072e-08 1.413513875104473332e-08
1.068000000000000000e+03 1.068814091025378818e-07 1.641242994873577907e-08 1.414443599705053282e-08
1.069000000000000000e+03 1.068977310464468389e-07 1.642532361489811221e-08 1.415373841000083847e-08
1.070000000000000000e+03 1.069139261600756843e-07 1.643822624622680721e-08 1.416304647414046869e-08
1.071000000000000000e+03 1.069300052502529430e-07 1.645113823392790859e-08 1.417236089024639610e-08
1.072000000000000000e+03 1.069459670238463825e-07 1.646405996537668157e-08 1.418168213296164900e-08
1.073000000000000000e+03 1.069618236053585738e-07 1.647699183141230282e-08 1.419101092653011546e-08
1.074000000000000000e+03 1.069775728122998610e-07 1.648993421936374852e-08 1.420034772365007617e-08
1.075000000000000000e+03 1.069932281538181959e-07 1.650288752010869896e-08 1.420969327436943089e-08
1.076000000000000000e+03 1.070087870240502933e-07 1.651585212061257122e-08 1.421904802264560473e-08
1.077000000000000000e+03 1.070242612350726597e-07 1.652882841020772990e-08 1.422841267926939896e-08
1.078000000000000000e+03 1.070396495293484575e-07 1.654181677472011441e-08 1.423778771223685999e-08
1.079000000000000000e+03 1.070549647379057651e-07 1.655481760158152609e-08 1.424717384693729938e-08
1.080000000000000000e+03 1.070702045214778894e-07 1.656783127485631071e-08 1.425657152614123068e-08
1.081000000000000000e+03 1.070853812838451624e-07 1.658085817924220611e-08 1.426598146139126969e-08
1.082000000000000000e+03 1.071004938940811288e-07 1.659389869639464929e-08 1.427540411586566847e-08
1.083000000000000000e+03 1.071155538040092959e-07 1.660695320857239633e-08 1.428484017641416795e-08
1.084000000000000000e+03 1.071305603836774042e-07 1.662002209379304318e-08 1.429429010292791858e-08
1.085000000000000000e+03 1.071455254086619339e-07 1.663310573172155896e-08 1.430375458860010427e-08
1.086000000000000000e+03 1.071604477784603312e-07 1.664620449616259628e-08 1.431323408061840952e-08
1.087000000000000000e+03 1.071753392979624515e-07 1.665931876291535855e-08 1.432272925948545627e-08
1.088000000000000000e+03 1.071901995391887516e-07 1.667244890139918708e-08 1.433224057922751735e-08
1.089000000000000000e+03 1.072050394837232003e-07 1.668559528325398627e-08 1.434176870106529881e-08
1.090000000000000000e+03 1.072198590183558339e-07 1.669875827278289602e-08 1.435131407215358817e-08
1.091000000000000000e+03 1.072346694949199588e-07 1.671193823643846521e-08 1.436087735219186497e-08
1.092000000000000000e+03 1.072494702301879737e-07 1.672513553337924678e-08 1.437045897078558686e-08
1.093000000000000000e+03 1.072642734257697644e-07 1.673835052408324934e-08 1.438005959437813267e-08
1.094000000000000000e+03 1.072790773929801868e-07 1.675158356196597371e-08 1.438967962369172884e-08
1.095000000000000000e+03 1.072938947249912561e-07 1.676483500114443937e-08 1.439931972272691779e-08
1.096000000000000000e+03 1.073087239907887578e-07 1.677810518825270209e-08 1.440898028901743585e-08
1.097000000000000000e+03 1.073235780425292396e-07 1.679139447052024875e-08 1.441866197982641290e-08
1.098000000000000000e+03 1.073384538631232978e-07 1.680470318817158387e-08 1.442836515011750596e-08
1.099000000000000000e+03 1.073533652834865707e-07 1.681803168028782010e-08 1.443809046479553298e-08
1.100000000000000000e+03 1.073683100347621910e-07 1.683138028019769725e-08 1.444783828490144032e-08
1.101000000000000000e+03 1.073833001348953363e-07 1.684474931885828607e-08 1.445760922630524410e-08
1.102000000000000000e+03 1.073983350145558418e-07 1.685813912192970036e-08 1.446740367186990786e-08
1.103000000000000000e+03 1.074134259392730785e-07 1.687155001153769977e-08 1.447722221119680368e-08
1.104000000000000000e+03 1.074285715909137364e-07 1.688498230500245877e-08 1.448706519854374876e-08
1.105000000000000000e+03 1.074437834849383658e-07 1.689843631598114130e-08 1.449693321578125705e-08
1.106000000000000000e+03 1.074590608748319355e-07 1.691191235196713858e-08 1.450682661452165009e-08
1.107000000000000000e+03 1.074744152310324815e-07 1.692541071759960218e-08 1.451674596451150193e-08
1.108000000000000000e+03 1.074898452919758686e-07 1.693893171122518178e-08 1.452669159165545255e-08
1.109000000000000000e+03 1.075053624434610407e-07 1.695247562788470307e-08 1.453666405134852048e-08
1.110000000000000000e+03 1.075209659885376684e-07 1.696604275584066018e-08 1.454666366907458043e-08
1.111000000000000000e+03 1.075366664512445320e-07 1.697963337941500772e-08 1.455669096514999738e-08
1.112000000000000000e+03 1.075524626035913810e-07 1.699324777743359466e-08 1.456674624173221896e-08
1.113000000000000000e+03 1.075683660199061924e-07 1.700688622296859685e-08 1.457683002529447921e-08
1.114000000000000000e+03 1.075843744912634120e-07 1.702054898412856713e-08 1.458694258356386342e-08
1.115000000000000000e+03 1.076004999612045654e-07 1.703423632296671909e-08 1.459708443562659326e-08
1.116000000000000000e+03 1.076167411993185160e-07 1.704794849671382317e-08 1.460725585128908591e-08
1.117000000000000000e+03 1.076331080980103177e-07 1.706168575618220473e-08 1.461745729338648883e-08
1.118000000000000000e+03 1.076495997631266334e-07 1.707544834662111495e-08 1.462768902341839848e-08
1.119000000000000000e+03 1.076662266321996023e-07 1.708923650726710856e-08 1.463795149905844632e-08
1.120000000000000000e+03 1.076829880084564278e-07 1.710305047141929078e-08 1.464824496768655851e-08
1.121000000000000000e+03 1.076998936049279822e-07 1.711689046613922615e-08 1.465856985966289409e-08
1.122000000000000000e+03 1.077169421213930817e-07 1.713075671258943733e-08 1.466892639192391827e-08
1.123000000000000000e+03 1.077341436025269142e-07 1.714464942550961125e-08 1.467931498354989699e-08
1.124000000000000000e+03 1.077514972263572726e-07 1.715856881330424709e-08 1.468973584656825646e-08
1.125000000000000000e+03 1.077690123180874019e-07 1.717251507830389983e-08 1.470018936523121006e-08
1.126000000000000000e+03 1.077866874946329368e-07 1.718648841585223420e-08 1.471067572312882294e-08
1.127000000000000000e+03 1.078045324221039151e-07 1.720048901575641312e-08 1.472119529670218573e-08
1.128000000000000000e+03 1.078225454608625559e-07 1.721451705966887253e-08 1.473174824475240671e-08
1.129000000000000000e+03 1.078407363155033760e-07 1.722857272425601869e-08 1.474233492769246320e-08
1.130000000000000000e+03 1.078591031564072704e-07 1.724265617803381240e-08 1.475295548374630681e-08
1.131000000000000000e+03 1.078776556636229981e-07 1.725676758382791656e-08 1.476361025094028074e-08
1.132000000000000000e+03 1.078963918486730588e-07 1.727090709701657602e-08 1.477429934878208816e-08
1.133000000000000000e+03 1.079153206125943378e-07 1.728507486620877331e-08 1.478502308139664727e-08
1.134000000000000000e+03 1.079344398258004086e-07 1.729927103302997231e-08 1.479578154666400999e-08
1.135000000000000000e+03 1.079537594215058566e-07 1.731349573260179697e-08 1.480657505159349814e-08
1.136000000000000000e+03 1.079732764155752804e-07 1.732774909189956499e-08 1.481740365721624597e-08
1.137000000000000000e+03 1.079930003952110607e-07 1.734203123232031630e-08 1.482826764570455923e-08
1.138000000000000000e+03 1.080129278960359761e-07 1.735634226597613404e-08 1.483916704733183551e-08
1.139000000000000000e+03 1.080330691072061915e-07 1.737068230026129988e-08 1.485010213944552207e-08
1.140000000000000000e+03 1.080534194659866322e-07 1.738505143226719371e-08 1.486107291069449731e-08
1.141000000000000000e+03 1.080739894232470430e-07 1.739944975586196704e-08 1.487207962546797090e-08
1.142000000000000000e+03 1.080947744542514779e-07 1.741387735326519562e-08 1.488312225389338537e-08
1.143000000000000000e+03 1.081157844673792649e-07 1.742833430370076435e-08 1.489420103002029566e-08
1.144000000000000000e+03 1.081370154496324836e-07 1.744282067522138141e-08 1.490531591527946512e-08
